mod_id	item_id	source
irons_spellbooks	irons_spellbooks:oakskin_elixir	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:obsidian_katana	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:paladin_chestplate	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:paladin_chestplate	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:patchouli_book	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:patchouli_book	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:pedestal	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:pedestal	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:permafrost_shard	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:permafrost_shard	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:plagued_boots	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:plagued_boots	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:plagued_chestplate	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:plagued_chestplate	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:plagued_helmet	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:plagued_helmet	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:plagued_leggings	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:plagued_leggings	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:poisonward_ring	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:poisonward_ring	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:portal_frame	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:portal_frame	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:priest_boots	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:priest_boots	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:priest_chestplate	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:priest_chestplate	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:priest_helmet	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:priest_helmet	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:priest_leggings	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:priest_leggings	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:protection_rune	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:protection_rune	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:protection_upgrade_orb	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:protection_upgrade_orb	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:pumpkin_boots	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:pumpkin_boots	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:pumpkin_chestplate	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:pumpkin_chestplate	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:pumpkin_helmet	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:pumpkin_helmet	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:pumpkin_leggings	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:pumpkin_leggings	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:pyrium_ingot	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:pyrium_ingot	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:pyrium_staff	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:pyrium_staff	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:pyrium_staff_haft	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:pyrium_staff_haft	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:pyromancer_boots	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:pyromancer_boots	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:pyromancer_chestplate	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:pyromancer_chestplate	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:pyromancer_helmet	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:pyromancer_helmet	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:pyromancer_leggings	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:pyromancer_leggings	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:rare_ink	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:rare_ink	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:raw_mithril	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:raw_mithril	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:ring	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:ring	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:rotten_spell_book	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:rotten_spell_book	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:ruined_book	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:ruined_book	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:scroll	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:scroll	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:scroll_blood	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:scroll_blood	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:scroll_eldritch	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:scroll_eldritch	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:scroll_ender	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:scroll_ender	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:scroll_evocation	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:scroll_evocation	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:scroll_fire	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:scroll_fire	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:scroll_forge	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:scroll_forge	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:scroll_holy	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:scroll_holy	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:scroll_ice	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:scroll_ice	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:scroll_lightning	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:scroll_lightning	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:scroll_nature	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:scroll_nature	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:shadowwalker_boots	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:shadowwalker_boots	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:shadowwalker_chestplate	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:shadowwalker_chestplate	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:shadowwalker_helmet	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:shadowwalker_helmet	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:shadowwalker_leggings	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:shadowwalker_leggings	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:shriving_stone	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:shriving_stone	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:silver_ring	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:silver_ring	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:speed_boots	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:speed_boots	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:spell_book	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:spell_book	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:spellbreaker	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:spellbreaker	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:staff_of_the_nines	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:staff_of_the_nines	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:stone_scythe	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:tarnished_helmet	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:tarnished_helmet	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:teleportation_amulet	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:teleportation_amulet	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:template_large_sword	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:template_large_sword	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:template_spell_book_model	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:template_spell_book_model	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:template_spell_book_model_open	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:template_spell_book_model_open	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:template_verylarge_sword	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:template_verylarge_sword	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:timeless_slurry	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:timeless_slurry	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:tincture_of_forgetfulness	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:truthseeker	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:truthseeker	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:twilight_gale	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:twilight_gale_handheld	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:twilight_gale_throwing	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:tyros_statue	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:unchained_book	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:uncommon_ink	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:uncommon_ink	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:upgrade_orb	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:upgrade_orb	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:villager_spell_book	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:villager_spell_book	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:visibility_ring	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:visibility_ring	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wandering_magician_boots	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:wandering_magician_boots	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wandering_magician_chestplate	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:wandering_magician_chestplate	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wandering_magician_helmet	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:wandering_magician_helmet	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wandering_magician_leggings	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:wandering_magician_leggings	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wayward_compass	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:wayward_compass	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:weapon_parts	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:weapon_parts	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:weapon_schematics	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:weapon_schematics	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wicked_bone_ring	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wimpy_spell_book	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:wimpy_spell_book	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wisewood_bookshelf	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:wisewood_bookshelf	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wisewood_chiseled_bookshelf	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:wisewood_chiseled_bookshelf	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wisewood_planks	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:wisewood_planks	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wizard_boots	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wizard_chestplate	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wizard_hat	irons_spellbooks.jar
irons_spellbooks	irons_spellbooks:wizard_hat	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wizard_helmet	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wizard_helmet_hat	irons_spellbooks-1.21.1-3.16.1.jar
irons_spellbooks	irons_spellbooks:wizard_leggings	irons_spellbooks-1.21.1-3.16.1.jar
l2complements	l2complements:black_fire_charge	l2complements-3.1.3.jar
l2complements	l2complements:blackstone_core	l2complements-3.1.3.jar
l2complements	l2complements:captured_shulker_bullet	l2complements-3.1.3.jar
l2complements	l2complements:captured_wind	l2complements-3.1.3.jar
l2complements	l2complements:cursed_droplet	l2complements-3.1.3.jar
l2complements	l2complements:diffusion_wand	l2complements-3.1.3.jar
l2complements	l2complements:enchanted_totemic_apple	l2complements-3.1.3.jar
l2complements	l2complements:enchanted_totemic_carrot	l2complements-3.1.3.jar
l2complements	l2complements:eternal_anvil	l2complements-3.1.3.jar
l2complements	l2complements:eternal_totem_of_dream	l2complements-3.1.3.jar
l2complements	l2complements:eternal_upgrade_smithing_template	l2complements-3.1.3.jar
l2complements	l2complements:eternium_axe	l2complements-3.1.3.jar
l2complements	l2complements:eternium_block	l2complements-3.1.3.jar
l2complements	l2complements:eternium_boots	l2complements-3.1.3.jar
l2complements	l2complements:eternium_chestplate	l2complements-3.1.3.jar
l2complements	l2complements:eternium_helmet	l2complements-3.1.3.jar
l2complements	l2complements:eternium_hoe	l2complements-3.1.3.jar
l2complements	l2complements:eternium_ingot	l2complements-3.1.3.jar
l2complements	l2complements:eternium_leggings	l2complements-3.1.3.jar
l2complements	l2complements:eternium_nugget	l2complements-3.1.3.jar
l2complements	l2complements:eternium_pickaxe	l2complements-3.1.3.jar
l2complements	l2complements:eternium_shovel	l2complements-3.1.3.jar
l2complements	l2complements:eternium_sword	l2complements-3.1.3.jar
l2complements	l2complements:explosion_shard	l2complements-3.1.3.jar
l2complements	l2complements:flame_upgrade_smithing_template	l2complements-3.1.3.jar
l2complements	l2complements:force_field	l2complements-3.1.3.jar
l2complements	l2complements:fragile_warp_stone	l2complements-3.1.3.jar
l2complements	l2complements:frost_upgrade_smithing_template	l2complements-3.1.3.jar
l2complements	l2complements:guardian_eye	l2complements-3.1.3.jar
l2complements	l2complements:guardian_rune	l2complements-3.1.3.jar
l2complements	l2complements:gun	l2complements-3.1.3.jar
l2complements	l2complements:hard_ice	l2complements-3.1.3.jar
l2complements	l2complements:heirophant_green	l2complements-3.1.3.jar
l2complements	l2complements:hellfire_wand	l2complements-3.1.3.jar
l2complements	l2complements:life_essence	l2complements-3.1.3.jar
l2complements	l2complements:material_swap_smithing_template	l2complements-3.1.3.jar
l2complements	l2complements:piglin_rune	l2complements-3.1.3.jar
l2complements	l2complements:poseidite_axe	l2complements-3.1.3.jar
l2complements	l2complements:poseidite_block	l2complements-3.1.3.jar
l2complements	l2complements:poseidite_boots	l2complements-3.1.3.jar
l2complements	l2complements:poseidite_chestplate	l2complements-3.1.3.jar
l2complements	l2complements:poseidite_helmet	l2complements-3.1.3.jar
l2complements	l2complements:poseidite_hoe	l2complements-3.1.3.jar
l2complements	l2complements:poseidite_ingot	l2complements-3.1.3.jar
l2complements	l2complements:poseidite_leggings	l2complements-3.1.3.jar
l2complements	l2complements:poseidite_nugget	l2complements-3.1.3.jar
l2complements	l2complements:poseidite_pickaxe	l2complements-3.1.3.jar
l2complements	l2complements:poseidite_shovel	l2complements-3.1.3.jar
l2complements	l2complements:poseidite_sword	l2complements-3.1.3.jar
l2complements	l2complements:reinforced_warp_stone	l2complements-3.1.3.jar
l2complements	l2complements:resonant_feather	l2complements-3.1.3.jar
l2complements	l2complements:scepter_of_boreas	l2complements-3.1.3.jar
l2complements	l2complements:scepter_of_helios	l2complements-3.1.3.jar
l2complements	l2complements:sculkium_axe	l2complements-3.1.3.jar
l2complements	l2complements:sculkium_block	l2complements-3.1.3.jar
l2complements	l2complements:sculkium_boots	l2complements-3.1.3.jar
l2complements	l2complements:sculkium_chestplate	l2complements-3.1.3.jar
l2complements	l2complements:sculkium_helmet	l2complements-3.1.3.jar
l2complements	l2complements:sculkium_hoe	l2complements-3.1.3.jar
l2complements	l2complements:sculkium_ingot	l2complements-3.1.3.jar
l2complements	l2complements:sculkium_leggings	l2complements-3.1.3.jar
l2complements	l2complements:sculkium_nugget	l2complements-3.1.3.jar
l2complements	l2complements:sculkium_pickaxe	l2complements-3.1.3.jar
l2complements	l2complements:sculkium_shovel	l2complements-3.1.3.jar
l2complements	l2complements:sculkium_sword	l2complements-3.1.3.jar
l2complements	l2complements:shulkerate_axe	l2complements-3.1.3.jar
l2complements	l2complements:shulkerate_block	l2complements-3.1.3.jar
l2complements	l2complements:shulkerate_boots	l2complements-3.1.3.jar
l2complements	l2complements:shulkerate_chestplate	l2complements-3.1.3.jar
l2complements	l2complements:shulkerate_helmet	l2complements-3.1.3.jar
l2complements	l2complements:shulkerate_hoe	l2complements-3.1.3.jar
l2complements	l2complements:shulkerate_ingot	l2complements-3.1.3.jar
l2complements	l2complements:shulkerate_leggings	l2complements-3.1.3.jar
l2complements	l2complements:shulkerate_nugget	l2complements-3.1.3.jar
l2complements	l2complements:shulkerate_pickaxe	l2complements-3.1.3.jar
l2complements	l2complements:shulkerate_shovel	l2complements-3.1.3.jar
l2complements	l2complements:shulkerate_sword	l2complements-3.1.3.jar
l2complements	l2complements:sonic_shooter	l2complements-3.1.3.jar
l2complements	l2complements:sonic_shooter_0	l2complements-3.1.3.jar
l2complements	l2complements:sonic_shooter_1	l2complements-3.1.3.jar
l2complements	l2complements:sonic_shooter_2	l2complements-3.1.3.jar
l2complements	l2complements:sonic_shooter_3	l2complements-3.1.3.jar
l2complements	l2complements:soul_fire_charge	l2complements-3.1.3.jar
l2complements	l2complements:soul_flame	l2complements-3.1.3.jar
l2complements	l2complements:space_shard	l2complements-3.1.3.jar
l2complements	l2complements:storm_core	l2complements-3.1.3.jar
l2complements	l2complements:strong_fire_charge	l2complements-3.1.3.jar
l2complements	l2complements:sun_membrane	l2complements-3.1.3.jar
l2complements	l2complements:totem_of_dream	l2complements-3.1.3.jar
l2complements	l2complements:totem_of_the_sea	l2complements-3.1.3.jar
l2complements	l2complements:totemic_apple	l2complements-3.1.3.jar
l2complements	l2complements:totemic_carrot	l2complements-3.1.3.jar
l2complements	l2complements:totemic_gold_axe	l2complements-3.1.3.jar
l2complements	l2complements:totemic_gold_block	l2complements-3.1.3.jar
l2complements	l2complements:totemic_gold_boots	l2complements-3.1.3.jar
l2complements	l2complements:totemic_gold_chestplate	l2complements-3.1.3.jar
l2complements	l2complements:totemic_gold_helmet	l2complements-3.1.3.jar
l2complements	l2complements:totemic_gold_hoe	l2complements-3.1.3.jar
l2complements	l2complements:totemic_gold_ingot	l2complements-3.1.3.jar
l2complements	l2complements:totemic_gold_leggings	l2complements-3.1.3.jar
l2complements	l2complements:totemic_gold_nugget	l2complements-3.1.3.jar
l2complements	l2complements:totemic_gold_pickaxe	l2complements-3.1.3.jar
l2complements	l2complements:totemic_gold_shovel	l2complements-3.1.3.jar
l2complements	l2complements:totemic_gold_sword	l2complements-3.1.3.jar
l2complements	l2complements:void_eye	l2complements-3.1.3.jar
l2complements	l2complements:warden_bone_shard	l2complements-3.1.3.jar
l2complements	l2complements:wind_capture_bottle	l2complements-3.1.3.jar
l2complements	l2complements:winterstorm_wand	l2complements-3.1.3.jar
l2hostility	l2hostility:abrahadabra	l2hostility-3.0.18.jar
l2hostility	l2hostility:abyssal_thorn	l2hostility-3.0.18.jar
l2hostility	l2hostility:adaptive	l2hostility-3.0.18.jar
l2hostility	l2hostility:arena	l2hostility-3.0.18.jar
l2hostility	l2hostility:blindness	l2hostility-3.0.18.jar
l2hostility	l2hostility:book	l2hostility-3.0.18.jar
l2hostility	l2hostility:book_of_omniscience	l2hostility-3.0.18.jar
l2hostility	l2hostility:book_of_reprint	l2hostility-3.0.18.jar
l2hostility	l2hostility:booster_potion	l2hostility-3.0.18.jar
l2hostility	l2hostility:bottle_of_curse	l2hostility-3.0.18.jar
l2hostility	l2hostility:bottle_of_sanity	l2hostility-3.0.18.jar
l2hostility	l2hostility:chaos_block	l2hostility-3.0.18.jar
l2hostility	l2hostility:chaos_ingot	l2hostility-3.0.18.jar
l2hostility	l2hostility:charm_of_looting_1	l2hostility-3.0.18.jar
l2hostility	l2hostility:charm_of_looting_2	l2hostility-3.0.18.jar
l2hostility	l2hostility:charm_of_looting_3	l2hostility-3.0.18.jar
l2hostility	l2hostility:charm_of_looting_4	l2hostility-3.0.18.jar
l2hostility	l2hostility:corrosion	l2hostility-3.0.18.jar
l2hostility	l2hostility:counter_strike	l2hostility-3.0.18.jar
l2hostility	l2hostility:curse_of_envy	l2hostility-3.0.18.jar
l2hostility	l2hostility:curse_of_gluttony	l2hostility-3.0.18.jar
l2hostility	l2hostility:curse_of_greed	l2hostility-3.0.18.jar
l2hostility	l2hostility:curse_of_lust	l2hostility-3.0.18.jar
l2hostility	l2hostility:curse_of_pride	l2hostility-3.0.18.jar
l2hostility	l2hostility:curse_of_sloth	l2hostility-3.0.18.jar
l2hostility	l2hostility:curse_of_wrath	l2hostility-3.0.18.jar
l2hostility	l2hostility:cursed	l2hostility-3.0.18.jar
l2hostility	l2hostility:dementor	l2hostility-3.0.18.jar
l2hostility	l2hostility:detector_glasses	l2hostility-3.0.18.jar
l2hostility	l2hostility:dispell	l2hostility-3.0.18.jar
l2hostility	l2hostility:divinity_cross	l2hostility-3.0.18.jar
l2hostility	l2hostility:divinity_light	l2hostility-3.0.18.jar
l2hostility	l2hostility:drain	l2hostility-3.0.18.jar
l2hostility	l2hostility:erosion	l2hostility-3.0.18.jar
l2hostility	l2hostility:eternal_witch_charge	l2hostility-3.0.18.jar
l2hostility	l2hostility:fiery	l2hostility-3.0.18.jar
l2hostility	l2hostility:flaming_thorn	l2hostility-3.0.18.jar
l2hostility	l2hostility:freezing	l2hostility-3.0.18.jar
l2hostility	l2hostility:gravity	l2hostility-3.0.18.jar
l2hostility	l2hostility:greed_of_nidhoggur	l2hostility-3.0.18.jar
l2hostility	l2hostility:grenade	l2hostility-3.0.18.jar
l2hostility	l2hostility:growth	l2hostility-3.0.18.jar
l2hostility	l2hostility:hostility_beacon	l2hostility-3.0.18.jar
l2hostility	l2hostility:hostility_detector	l2hostility-3.0.18.jar
l2hostility	l2hostility:hostility_essence	l2hostility-3.0.18.jar
l2hostility	l2hostility:hostility_orb	l2hostility-3.0.18.jar
l2hostility	l2hostility:hostility_spawner	l2hostility-3.0.18.jar
l2hostility	l2hostility:imagine_breaker	l2hostility-3.0.18.jar
l2hostility	l2hostility:infinity_glove	l2hostility-3.0.18.jar
l2hostility	l2hostility:invisible	l2hostility-3.0.18.jar
l2hostility	l2hostility:killer_aura	l2hostility-3.0.18.jar
l2hostility	l2hostility:levitation	l2hostility-3.0.18.jar
l2hostility	l2hostility:master	l2hostility-3.0.18.jar
l2hostility	l2hostility:miracle_block	l2hostility-3.0.18.jar
l2hostility	l2hostility:miracle_ingot	l2hostility-3.0.18.jar
l2hostility	l2hostility:miracle_powder	l2hostility-3.0.18.jar
l2hostility	l2hostility:moonwalk	l2hostility-3.0.18.jar
l2hostility	l2hostility:nausea	l2hostility-3.0.18.jar
l2hostility	l2hostility:oddeyes_glasses	l2hostility-3.0.18.jar
l2hostility	l2hostility:platinum_star	l2hostility-3.0.18.jar
l2hostility	l2hostility:pocket_of_restoration	l2hostility-3.0.18.jar
l2hostility	l2hostility:pocket_of_restoration_full	l2hostility-3.0.18.jar
l2hostility	l2hostility:poison	l2hostility-3.0.18.jar
l2hostility	l2hostility:protection	l2hostility-3.0.18.jar
l2hostility	l2hostility:pulling	l2hostility-3.0.18.jar
l2hostility	l2hostility:ragnarok	l2hostility-3.0.18.jar
l2hostility	l2hostility:reflect	l2hostility-3.0.18.jar
l2hostility	l2hostility:regenerate	l2hostility-3.0.18.jar
l2hostility	l2hostility:repelling	l2hostility-3.0.18.jar
l2hostility	l2hostility:reprint	l2hostility-3.0.18.jar
l2hostility	l2hostility:ring_of_corrosion	l2hostility-3.0.18.jar
l2hostility	l2hostility:ring_of_divinity	l2hostility-3.0.18.jar
l2hostility	l2hostility:ring_of_healing	l2hostility-3.0.18.jar
l2hostility	l2hostility:ring_of_incarceration	l2hostility-3.0.18.jar
l2hostility	l2hostility:ring_of_life	l2hostility-3.0.18.jar
l2hostility	l2hostility:ring_of_ocean	l2hostility-3.0.18.jar
l2hostility	l2hostility:ring_of_reflection	l2hostility-3.0.18.jar
l2hostility	l2hostility:sealed_item	l2hostility-3.0.18.jar
l2hostility	l2hostility:shulker	l2hostility-3.0.18.jar
l2hostility	l2hostility:slowness	l2hostility-3.0.18.jar
l2hostility	l2hostility:soul_burner	l2hostility-3.0.18.jar
l2hostility	l2hostility:speedy	l2hostility-3.0.18.jar
l2hostility	l2hostility:split	l2hostility-3.0.18.jar
l2hostility	l2hostility:tank	l2hostility-3.0.18.jar
l2hostility	l2hostility:teleport	l2hostility-3.0.18.jar
